Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2025-02-19T08:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,311.42,373.88,44.05,44.05,coordinador.cl,false,""
2025-02-19T09:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,317.01,380.64,43.05,43.05,coordinador.cl,false,""
2025-02-19T10:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,311.32,374.69,44.07,44.07,coordinador.cl,false,""
2025-02-19T11:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,271.78,333.47,51.17,51.17,coordinador.cl,false,""
2025-02-19T12:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,214.81,273.63,61.41,61.41,coordinador.cl,false,""
2025-02-19T13:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,150.13,203.55,73.03,73.03,coordinador.cl,false,""
2025-02-19T14:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,106.83,156.59,80.81,80.81,coordinador.cl,false,""
2025-02-19T15:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,96.14,144.82,82.73,82.73,coordinador.cl,false,""
2025-02-19T16:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,98.72,147.98,82.26,82.26,coordinador.cl,false,""
2025-02-19T17:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,99.94,149.22,82.04,82.04,coordinador.cl,false,""
2025-02-19T18:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,97.03,145.07,82.57,82.57,coordinador.cl,false,""
2025-02-19T19:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,99.93,147.49,82.05,82.05,coordinador.cl,false,""
2025-02-19T20:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,107.12,155.04,80.75,80.75,coordinador.cl,false,""
2025-02-19T21:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,152.23,203.76,72.65,72.65,coordinador.cl,false,""
2025-02-19T22:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,249.24,307.69,55.22,55.22,coordinador.cl,false,""
2025-02-19T23:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,286.57,345.91,48.52,48.52,coordinador.cl,false,""
2025-02-20T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,282.62,341.71,49.22,49.22,coordinador.cl,false,""
2025-02-20T01:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,290.63,351.03,47.79,47.79,coordinador.cl,false,""
2025-02-20T02:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,306.37,369.01,44.96,44.96,coordinador.cl,false,""
2025-02-20T03:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,328.09,393.46,41.06,41.06,coordinador.cl,false,""
2025-02-20T04:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,338.52,405.49,39.18,39.18,coordinador.cl,false,""
2025-02-20T05:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,336.2,403.06,39.6,39.6,coordinador.cl,false,""
2025-02-20T06:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,341.93,409.6,38.57,38.57,coordinador.cl,false,""
2025-02-20T07:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,341.16,408.68,38.71,38.71,coordinador.cl,false,""
2025-02-20T08:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,342.0,409.59,38.56,38.56,coordinador.cl,false,""
2025-02-20T09:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,342.27,409.9,38.51,38.51,coordinador.cl,false,""
2025-02-20T10:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,319.24,384.42,42.65,42.65,coordinador.cl,false,""
2025-02-20T11:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,265.06,327.84,52.38,52.38,coordinador.cl,false,""
2025-02-20T12:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,165.76,221.45,70.22,70.22,coordinador.cl,false,""
2025-02-20T13:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,130.91,184.2,76.48,76.48,coordinador.cl,false,""
2025-02-20T14:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,111.21,162.53,80.02,80.02,coordinador.cl,false,""
2025-02-20T15:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,109.77,160.69,80.28,80.28,coordinador.cl,false,""
2025-02-20T16:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,109.58,160.53,80.31,80.31,coordinador.cl,false,""
2025-02-20T17:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,104.44,154.05,81.24,81.24,coordinador.cl,false,""
2025-02-20T18:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,106.58,155.8,80.85,80.85,coordinador.cl,false,""
2025-02-20T19:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,110.65,159.57,80.12,80.12,coordinador.cl,false,""
2025-02-20T20:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,110.03,158.58,80.23,80.23,coordinador.cl,false,""
2025-02-20T21:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,148.48,199.64,73.32,73.32,coordinador.cl,false,""
2025-02-20T22:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,239.27,295.88,57.01,57.01,coordinador.cl,false,""
2025-02-20T23:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,289.94,349.52,47.91,47.91,coordinador.cl,false,""
2025-02-21T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,303.89,365.29,45.4,45.4,coordinador.cl,false,""
2025-02-21T01:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,305.9,367.63,45.04,45.04,coordinador.cl,false,""
2025-02-21T02:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,291.61,351.38,47.61,47.61,coordinador.cl,false,""
2025-02-21T03:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,303.9,365.16,45.4,45.4,coordinador.cl,false,""
2025-02-21T04:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,319.16,382.43,42.66,42.66,coordinador.cl,false,""
2025-02-21T05:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,316.63,379.77,43.11,43.11,coordinador.cl,false,""
2025-02-21T06:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,310.85,373.4,44.15,44.15,coordinador.cl,false,""
2025-02-21T07:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,316.16,379.33,43.2,43.2,coordinador.cl,false,""
2025-02-21T08:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,326.53,390.93,41.34,41.34,coordinador.cl,false,""
2025-02-21T09:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,328.34,393.1,41.01,41.01,coordinador.cl,false,""
2025-02-21T10:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,321.6,386.11,42.22,42.22,coordinador.cl,false,""
2025-02-21T11:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,254.71,315.8,54.24,54.24,coordinador.cl,false,""
2025-02-21T12:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,160.78,215.42,71.11,71.11,coordinador.cl,false,""
2025-02-21T13:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,111.22,162.25,80.02,80.02,coordinador.cl,false,""
2025-02-21T14:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,90.92,140.41,83.67,83.67,coordinador.cl,false,""
2025-02-21T15:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,90.15,139.82,83.8,83.8,coordinador.cl,false,""
2025-02-21T16:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,88.72,137.51,84.06,84.06,coordinador.cl,false,""
2025-02-21T17:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,91.31,138.99,83.6,83.6,coordinador.cl,false,""
2025-02-21T18:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,93.97,141.06,83.12,83.12,coordinador.cl,false,""
2025-02-21T19:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,94.3,141.12,83.06,83.06,coordinador.cl,false,""
2025-02-21T20:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,113.0,160.54,79.7,79.7,coordinador.cl,false,""
2025-02-21T21:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,158.97,210.39,71.44,71.44,coordinador.cl,false,""
2025-02-21T22:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,235.5,291.0,57.69,57.69,coordinador.cl,false,""
2025-02-21T23:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,300.45,360.69,46.02,46.02,coordinador.cl,false,""
2025-02-22T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,318.19,381.51,42.83,42.83,coordinador.cl,false,""
2025-02-22T01:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,322.05,386.25,42.14,42.14,coordinador.cl,false,""
2025-02-22T02:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,322.11,385.96,42.13,42.13,coordinador.cl,false,""
2025-02-22T03:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,318.29,381.38,42.82,42.82,coordinador.cl,false,""
2025-02-22T04:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,320.55,384.01,42.41,42.41,coordinador.cl,false,""
2025-02-22T05:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,329.35,394.01,40.83,40.83,coordinador.cl,false,""
2025-02-22T06:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,324.5,388.51,41.7,41.7,coordinador.cl,false,""
2025-02-22T07:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,328.27,393.11,41.02,41.02,coordinador.cl,false,""
2025-02-22T08:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,335.73,401.49,39.68,39.68,coordinador.cl,false,""
2025-02-22T09:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,330.5,395.53,40.62,40.62,coordinador.cl,false,""
2025-02-22T10:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,318.41,382.58,42.79,42.79,coordinador.cl,false,""
2025-02-22T11:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,270.45,333.29,51.41,51.41,coordinador.cl,false,""
2025-02-22T12:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,165.28,220.22,70.31,70.31,coordinador.cl,false,""
2025-02-22T13:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,90.03,138.71,83.83,83.83,coordinador.cl,false,""
2025-02-22T14:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,79.38,127.59,85.74,85.74,coordinador.cl,false,""
2025-02-22T15:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,76.97,125.22,86.17,86.17,coordinador.cl,false,""
2025-02-22T16:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,74.72,122.48,86.58,86.58,coordinador.cl,false,""
2025-02-22T17:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,74.26,121.01,86.66,86.66,coordinador.cl,false,""
2025-02-22T18:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,77.91,124.29,86.0,86.0,coordinador.cl,false,""
2025-02-22T19:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,83.67,129.68,84.97,84.97,coordinador.cl,false,""
2025-02-22T20:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,95.47,141.7,82.85,82.85,coordinador.cl,false,""
2025-02-22T21:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,144.69,195.07,74.01,74.01,coordinador.cl,false,""
2025-02-22T22:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,216.93,270.25,61.03,61.03,coordinador.cl,false,""
2025-02-22T23:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,275.48,332.51,50.51,50.51,coordinador.cl,false,""
2025-02-23T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,289.47,348.56,47.99,47.99,coordinador.cl,false,""
2025-02-23T01:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,299.05,359.73,46.27,46.27,coordinador.cl,false,""
2025-02-23T02:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,292.61,352.28,47.43,47.43,coordinador.cl,false,""
2025-02-23T03:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,301.88,363.14,45.77,45.77,coordinador.cl,false,""
2025-02-23T04:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,329.27,394.51,40.84,40.84,coordinador.cl,false,""
2025-02-23T05:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,327.61,392.8,41.14,41.14,coordinador.cl,false,""
2025-02-23T06:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,326.65,391.51,41.31,41.31,coordinador.cl,false,""
2025-02-23T07:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,324.39,388.78,41.72,41.72,coordinador.cl,false,""
2025-02-23T08:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,328.53,393.32,40.98,40.98,coordinador.cl,false,""
2025-02-23T09:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,336.13,401.93,39.61,39.61,coordinador.cl,false,""
2025-02-23T10:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,328.33,393.93,41.01,41.01,coordinador.cl,false,""
2025-02-23T11:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,236.74,296.02,57.47,57.47,coordinador.cl,false,""
2025-02-23T12:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,126.52,177.47,77.27,77.27,coordinador.cl,false,""
2025-02-23T13:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,81.25,128.77,85.4,85.4,coordinador.cl,false,""
2025-02-23T14:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,70.28,117.55,87.37,87.37,coordinador.cl,false,""
2025-02-23T15:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,68.31,115.59,87.73,87.73,coordinador.cl,false,""
2025-02-23T16:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,69.18,116.31,87.57,87.57,coordinador.cl,false,""
2025-02-23T17:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,68.92,115.33,87.62,87.62,coordinador.cl,false,""
2025-02-23T18:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,72.38,118.99,87.0,87.0,coordinador.cl,false,""
2025-02-23T19:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,82.58,129.13,85.16,85.16,coordinador.cl,false,""
2025-02-23T20:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,93.47,140.38,83.21,83.21,coordinador.cl,false,""
2025-02-23T21:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,154.72,205.86,72.2,72.2,coordinador.cl,false,""
2025-02-23T22:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,234.85,290.5,57.81,57.81,coordinador.cl,false,""
2025-02-23T23:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,299.35,359.64,46.22,46.22,coordinador.cl,false,""
2025-02-24T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,307.9,369.78,44.68,44.68,coordinador.cl,false,""
2025-02-24T01:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,313.4,376.14,43.69,43.69,coordinador.cl,false,""
2025-02-24T02:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,295.38,355.37,46.93,46.93,coordinador.cl,false,""
2025-02-24T03:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,292.29,352.03,47.49,47.49,coordinador.cl,false,""
2025-02-24T04:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,297.71,358.31,46.51,46.51,coordinador.cl,false,""
2025-02-24T05:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,316.9,380.12,43.07,43.07,coordinador.cl,false,""
2025-02-24T06:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,327.06,391.88,41.24,41.24,coordinador.cl,false,""
2025-02-24T07:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,329.3,394.59,40.84,40.84,coordinador.cl,false,""
2025-02-24T08:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,335.82,401.9,39.67,39.67,coordinador.cl,false,""
2025-02-24T09:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,326.28,390.91,41.38,41.38,coordinador.cl,false,""
2025-02-24T10:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,313.42,376.86,43.69,43.69,coordinador.cl,false,""
2025-02-24T11:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,216.62,272.51,61.08,61.08,coordinador.cl,false,""
2025-02-24T12:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,114.6,163.29,79.41,79.41,coordinador.cl,false,""
2025-02-24T13:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,85.0,132.65,84.73,84.73,coordinador.cl,false,""
2025-02-24T14:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,64.84,110.55,88.35,88.35,coordinador.cl,false,""
2025-02-24T15:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,64.16,109.79,88.47,88.47,coordinador.cl,false,""
2025-02-24T16:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,69.5,115.27,87.51,87.51,coordinador.cl,false,""
2025-02-24T17:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,77.15,123.29,86.14,86.14,coordinador.cl,false,""
2025-02-24T18:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,78.59,124.31,85.88,85.88,coordinador.cl,false,""
2025-02-24T19:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,75.54,120.17,86.43,86.43,coordinador.cl,false,""
2025-02-24T20:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,92.94,138.8,83.3,83.3,coordinador.cl,false,""
2025-02-24T21:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,138.1,187.15,75.19,75.19,coordinador.cl,false,""
2025-02-24T22:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,228.97,283.69,58.86,58.86,coordinador.cl,false,""
2025-02-24T23:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,296.08,356.2,46.81,46.81,coordinador.cl,false,""
2025-02-25T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,307.04,368.82,44.84,44.84,coordinador.cl,false,""
2025-02-25T01:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,303.08,364.22,45.55,45.55,coordinador.cl,false,""
2025-02-25T02:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,293.11,352.8,47.34,47.34,coordinador.cl,false,""
2025-02-25T03:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,290.02,349.1,47.9,47.9,coordinador.cl,false,""
2025-02-25T04:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,283.78,342.01,49.02,49.02,coordinador.cl,false,""
2025-02-25T05:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,282.09,340.49,49.32,49.32,coordinador.cl,false,""
2025-02-25T06:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,289.1,348.56,48.06,48.06,coordinador.cl,false,""
2025-02-25T07:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,292.61,352.49,47.43,47.43,coordinador.cl,false,""
2025-02-25T08:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,297.73,358.33,46.51,46.51,coordinador.cl,false,""
2025-02-25T09:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,308.44,370.41,44.59,44.59,coordinador.cl,false,""
2025-02-25T10:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,304.69,366.44,45.26,45.26,coordinador.cl,false,""
2025-02-25T11:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,233.77,290.6,58.0,58.0,coordinador.cl,false,""
2025-02-25T12:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,112.47,160.2,79.79,79.79,coordinador.cl,false,""
2025-02-25T13:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,78.12,124.19,85.96,85.96,coordinador.cl,false,""
2025-02-25T14:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,67.96,113.37,87.79,87.79,coordinador.cl,false,""
2025-02-25T15:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,63.29,108.02,88.63,88.63,coordinador.cl,false,""
2025-02-25T16:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,64.67,108.84,88.38,88.38,coordinador.cl,false,""
2025-02-25T17:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,67.1,110.97,87.94,87.94,coordinador.cl,false,""
2025-02-25T18:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,85.11,130.15,84.71,84.71,coordinador.cl,false,""
2025-02-25T19:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,341.88,411.14,38.58,38.58,coordinador.cl,false,""
2025-02-25T20:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,276.8,336.67,50.27,50.27,coordinador.cl,false,""
2025-02-25T21:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,340.16,408.48,38.89,38.89,coordinador.cl,false,""
2025-02-25T22:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,179.39,226.64,67.77,67.77,coordinador.cl,false,""
2025-02-25T23:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,192.41,241.23,65.43,65.43,coordinador.cl,false,""
2025-02-26T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,217.83,269.9,60.86,60.86,coordinador.cl,false,""
2025-02-26T01:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,151.73,195.26,72.74,72.74,coordinador.cl,false,""
2025-02-26T02:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,160.58,204.82,71.15,71.15,coordinador.cl,false,""
2025-02-26T03:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,223.18,274.76,59.9,59.9,coordinador.cl,false,""
2025-02-26T04:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,216.51,266.84,61.1,61.1,coordinador.cl,false,""
2025-02-26T05:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,202.93,251.12,63.54,63.54,coordinador.cl,false,""
2025-02-26T06:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,192.89,239.84,65.34,65.34,coordinador.cl,false,""
2025-02-26T07:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,168.36,211.98,69.75,69.75,coordinador.cl,false,""
2025-02-26T08:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,174.78,219.34,68.6,68.6,coordinador.cl,false,""
2025-02-26T09:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,176.62,221.45,68.27,68.27,coordinador.cl,false,""
2025-02-26T10:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,188.73,235.69,66.09,66.09,coordinador.cl,false,""
2025-02-26T11:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,176.14,223.86,68.35,68.35,coordinador.cl,false,""
2025-02-26T12:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,154.78,202.95,72.19,72.19,coordinador.cl,false,""
2025-02-26T13:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,144.15,193.44,74.1,74.1,coordinador.cl,false,""
2025-02-26T14:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,139.06,188.81,75.02,75.02,coordinador.cl,false,""
2025-02-26T15:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,144.59,195.5,74.02,74.02,coordinador.cl,false,""
2025-02-26T16:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,146.62,198.14,73.66,73.66,coordinador.cl,false,""
2025-02-26T17:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,144.06,195.49,74.12,74.12,coordinador.cl,false,""
2025-02-26T18:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,148.33,200.54,73.35,73.35,coordinador.cl,false,""
2025-02-26T19:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,149.96,202.2,73.06,73.06,coordinador.cl,false,""
2025-02-26T20:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,124.71,173.68,77.59,77.59,coordinador.cl,false,""
2025-02-26T21:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,138.7,187.27,75.08,75.08,coordinador.cl,false,""
2025-02-26T22:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,193.46,243.66,65.24,65.24,coordinador.cl,false,""
2025-02-26T23:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,250.09,304.1,55.07,55.07,coordinador.cl,false,""
2025-02-27T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,255.69,310.61,54.06,54.06,coordinador.cl,false,""
2025-02-27T01:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,249.38,303.19,55.2,55.2,coordinador.cl,false,""
2025-02-27T02:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,250.29,304.44,55.03,55.03,coordinador.cl,false,""
2025-02-27T03:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,270.34,327.18,51.43,51.43,coordinador.cl,false,""
2025-02-27T04:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,287.64,346.91,48.32,48.32,coordinador.cl,false,""
2025-02-27T05:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,295.9,356.38,46.84,46.84,coordinador.cl,false,""
2025-02-27T06:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,304.21,366.04,45.35,45.35,coordinador.cl,false,""
2025-02-27T07:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,306.02,367.97,45.02,45.02,coordinador.cl,false,""
2025-02-27T08:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,309.47,371.92,44.4,44.4,coordinador.cl,false,""
2025-02-27T09:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,303.09,364.7,45.55,45.55,coordinador.cl,false,""
2025-02-27T10:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,296.08,357.33,46.81,46.81,coordinador.cl,false,""
2025-02-27T11:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,261.43,321.75,53.03,53.03,coordinador.cl,false,""
2025-02-27T12:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,182.65,238.8,67.19,67.19,coordinador.cl,false,""
2025-02-27T13:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,142.0,195.61,74.49,74.49,coordinador.cl,false,""
